,File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
520361,oa_package/5a/3a/PMC3464689.tar.gz,Ital J Pediatr. 2012 Aug 2; 38:36,PMC3464689,2013-03-28 10:49:22,22856593.0,CC BY
520362,oa_package/3c/b3/PMC3464690.tar.gz,Environ Health. 2012 Jul 23; 11:50,PMC3464690,2013-01-16 11:20:44,22824203.0,CC BY
520364,oa_package/16/b5/PMC3464692.tar.gz,Int J Health Geogr. 2012 Jul 28; 11:30,PMC3464692,2013-03-28 10:49:22,22839762.0,CC BY
520368,oa_package/11/e8/PMC3464696.tar.gz,World J Surg Oncol. 2012 May 21; 10:91,PMC3464696,2013-05-18 17:37:17,22613459.0,CC BY
520369,oa_package/f1/ff/PMC3464697.tar.gz,BMC Psychiatry. 2012 Jun 25; 12:67,PMC3464697,2013-01-16 11:20:44,22731926.0,CC BY
520370,oa_package/0f/23/PMC3464698.tar.gz,Malar J. 2012 Jul 6; 11:228,PMC3464698,2013-01-16 11:20:44,22770469.0,CC BY
520374,oa_package/68/70/PMC3464702.tar.gz,Global Health. 2012 Jun 28; 8:19,PMC3464702,2014-03-30 16:14:05,22742814.0,CC BY
520377,oa_package/bb/a7/PMC3464705.tar.gz,BMC Res Notes. 2012 Jun 7; 5:271,PMC3464705,2013-01-16 11:20:44,22676426.0,CC BY
520383,oa_package/a7/32/PMC3464711.tar.gz,Part Fibre Toxicol. 2012 Jul 28; 9:30,PMC3464711,2012-10-05 20:21:36,22839109.0,CC BY
520389,oa_package/61/34/PMC3464717.tar.gz,Epidemiol Infect. 2012 Nov 5; 140(11):1939-1949,PMC3464717,2013-01-16 11:20:44,22217267.0,CC BY-NC-SA
520390,oa_package/d8/07/PMC3464718.tar.gz,Retrovirology. 2012 Jul 25; 9:60,PMC3464718,2013-01-16 14:04:49,22830600.0,CC BY
520392,oa_package/41/1d/PMC3464720.tar.gz,BMC Vet Res. 2012 Jul 20; 8:116,PMC3464720,2013-01-16 14:04:49,22817843.0,CC BY
520393,oa_package/8b/10/PMC3464721.tar.gz,Radiat Oncol. 2012 Jun 18; 7:92,PMC3464721,2012-10-05 20:21:36,22710033.0,CC BY
520394,oa_package/8f/6d/PMC3464722.tar.gz,BMC Pediatr. 2012 Jun 8; 12:60,PMC3464722,2014-02-09 23:59:46,22681855.0,CC BY
520400,oa_package/cb/4a/PMC3464728.tar.gz,Ann Clin Microbiol Antimicrob. 2012 May 3; 11:12,PMC3464728,2013-01-16 14:04:49,22554314.0,CC BY
520404,oa_package/46/0f/PMC3464732.tar.gz,J Neuroinflammation. 2012 May 4; 9:85,PMC3464732,2013-03-28 10:49:23,22559745.0,CC BY
520406,oa_package/c6/7f/PMC3464734.tar.gz,J Neuroinflammation. 2012 Jun 22; 9:140,PMC3464734,2013-01-16 11:20:44,22727118.0,CC BY
520408,oa_package/78/72/PMC3464736.tar.gz,Parasit Vectors. 2012 Jun 19; 5:122,PMC3464736,2013-01-16 11:20:44,22713553.0,CC BY
520411,oa_package/6b/86/PMC3464760.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):904-909,PMC3464760,2013-09-03 20:08:44,22871884.0,CC BY-NC-SA
520412,oa_package/d0/ca/PMC3464761.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):931-936,PMC3464761,2013-09-03 20:08:44,22871883.0,CC BY-NC-SA
520413,oa_package/00/89/PMC3464762.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):961-966,PMC3464762,2013-09-03 20:08:44,22850548.0,CC BY-NC-SA
520414,oa_package/ba/7e/PMC3464763.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):937-946,PMC3464763,2013-09-03 20:08:44,22850552.0,CC BY-NC-SA
520415,oa_package/a9/bb/PMC3464764.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):910-917,PMC3464764,2013-03-28 10:49:23,22878376.0,CC BY-NC-SA
520416,oa_package/d0/22/PMC3464765.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):994-1000,PMC3464765,2013-09-03 20:08:44,22828612.0,CC BY-NC-SA
520417,oa_package/7d/45/PMC3464766.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):918-924,PMC3464766,2013-09-03 20:08:44,22871885.0,CC BY-NC-SA
520421,oa_package/96/7e/PMC3464770.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):925-930,PMC3464770,2013-09-03 20:08:44,22878372.0,CC BY-NC-SA
520424,oa_package/68/54/PMC3464773.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):988-993,PMC3464773,2013-09-03 20:08:44,22878374.0,CC BY-NC-SA
520425,oa_package/b4/58/PMC3464774.tar.gz,Cardiovasc Diabetol. 2012 Apr 24; 11:38,PMC3464774,2013-01-16 14:04:49,22524685.0,CC BY
520428,oa_package/39/d8/PMC3464777.tar.gz,BMC Cancer. 2012 Jul 13; 12:288,PMC3464777,2012-10-05 20:21:36,22793998.0,CC BY
520429,oa_package/a7/e4/PMC3464778.tar.gz,BMC Public Health. 2012 Apr 4; 12:270,PMC3464778,2013-01-16 11:20:44,22475069.0,CC BY
520431,oa_package/4c/14/PMC3464780.tar.gz,BMC Cancer. 2012 Jul 6; 12:279,PMC3464780,2014-03-30 16:15:05,22769228.0,CC BY
520433,oa_package/e7/76/PMC3464782.tar.gz,BMC Pregnancy Childbirth. 2012 Jun 29; 12:62,PMC3464782,2013-01-16 11:20:44,22748037.0,CC BY
520435,oa_package/d3/69/PMC3464784.tar.gz,J Neuroinflammation. 2012 Jun 21; 9:137,PMC3464784,2013-03-28 10:49:23,22721265.0,CC BY
520436,oa_package/2c/73/PMC3464785.tar.gz,Int J Behav Nutr Phys Act. 2012 Jul 30; 9:89,PMC3464785,2012-11-08 10:19:01,22846594.0,CC BY
520442,oa_package/e8/b4/PMC3464791.tar.gz,Implement Sci. 2012 Jun 9; 7:53,PMC3464791,2013-01-16 11:20:44,22682656.0,CC BY
520449,oa_package/10/09/PMC3464798.tar.gz,BMC Cancer. 2012 Jul 23; 12:303,PMC3464798,2013-01-16 11:20:44,22823957.0,CC BY
520453,oa_package/22/f9/PMC3464802.tar.gz,BMC Fam Pract. 2012 May 16; 13:38,PMC3464802,2014-04-15 18:51:53,22591163.0,CC BY
520454,oa_package/90/79/PMC3464803.tar.gz,Biol Direct. 2012 May 8; 7:15,PMC3464803,2013-01-16 11:20:44,22569316.0,CC BY
520457,oa_package/14/4f/PMC3464806.tar.gz,Int J Health Geogr. 2012 Jun 5; 11:18,PMC3464806,2013-01-16 11:20:44,22668454.0,CC BY
520461,oa_package/0f/9f/PMC3464810.tar.gz,Diagn Pathol. 2012 Jun 8; 7:64,PMC3464810,2013-01-16 11:20:44,22682578.0,CC BY
520463,oa_package/b1/d9/PMC3464812.tar.gz,Part Fibre Toxicol. 2012 Jul 6; 9:24,PMC3464812,2012-10-05 20:21:36,22769230.0,CC BY
520464,oa_package/0a/4c/PMC3464813.tar.gz,Malar J. 2012 Jun 18; 11:204,PMC3464813,2013-01-16 11:20:44,22704733.0,CC BY
520465,oa_package/f0/16/PMC3464814.tar.gz,BMC Vet Res. 2012 Jun 29; 8:100,PMC3464814,2013-01-16 11:20:44,22748007.0,CC BY
520467,oa_package/b4/9b/PMC3464865.tar.gz,BMC Psychiatry. 2012 Jun 25; 12:66,PMC3464865,2013-01-16 11:20:44,22731889.0,CC BY
520469,oa_package/55/e7/PMC3464867.tar.gz,Br J Cancer. 2012 Sep 4; 107(6):1001-1008,PMC3464867,2013-09-03 20:08:44,22878375.0,CC BY-NC-SA
520473,oa_package/78/8f/PMC3464871.tar.gz,Radiat Oncol. 2012 Jun 21; 7:100,PMC3464871,2013-01-16 11:20:44,22720801.0,CC BY
520474,oa_package/fd/9f/PMC3464872.tar.gz,Int J Behav Nutr Phys Act. 2012 Apr 30; 9:52,PMC3464872,2013-03-28 10:49:24,22546283.0,CC BY
520475,oa_package/9f/30/PMC3464873.tar.gz,Reprod Biol Endocrinol. 2012 Apr 27; 10:33,PMC3464873,2013-01-16 11:20:44,22540993.0,CC BY
520477,oa_package/77/a0/PMC3464875.tar.gz,Mol Cancer. 2012 Apr 26; 11:24,PMC3464875,2013-01-16 14:04:49,22537161.0,CC BY
520479,oa_package/87/45/PMC3464877.tar.gz,BMC Psychiatry. 2012 May 18; 12:44,PMC3464877,2013-01-16 11:20:44,22607165.0,CC BY
520485,oa_package/98/8a/PMC3464883.tar.gz,J Neuroinflammation. 2012 Jun 22; 9:139,PMC3464883,2014-02-10 00:00:27,22727044.0,CC BY
520488,oa_package/4e/65/PMC3464886.tar.gz,BMC Cancer. 2012 Jun 22; 12:266,PMC3464886,2013-01-16 11:20:44,22727333.0,CC BY
520489,oa_package/71/e5/PMC3464887.tar.gz,Health Qual Life Outcomes. 2012 Jul 9; 10:78,PMC3464887,2013-03-28 10:49:24,22776102.0,CC BY
520490,oa_package/d1/6a/PMC3464888.tar.gz,J Neuroinflammation. 2012 Jun 13; 9:125,PMC3464888,2014-03-30 16:17:02,22695063.0,CC BY
520493,oa_package/ec/f5/PMC3464891.tar.gz,BMC Complement Altern Med. 2012 Jul 11; 12:93,PMC3464891,2015-10-01 11:17:43,22784363.0,CC BY
520495,oa_package/11/94/PMC3464893.tar.gz,BMC Infect Dis. 2012 May 31; 12:127,PMC3464893,2013-03-28 10:49:24,22650369.0,CC BY
520496,oa_package/9f/21/PMC3464894.tar.gz,Retrovirology. 2012 Aug 9; 9:64,PMC3464894,2013-01-16 11:20:44,22876852.0,CC BY
520497,oa_package/5e/a3/PMC3464895.tar.gz,Health Qual Life Outcomes. 2012 Apr 13; 10:37,PMC3464895,2013-01-16 11:20:44,22500772.0,CC BY
520498,oa_package/28/df/PMC3464896.tar.gz,Diagn Pathol. 2012 Apr 19; 7:44,PMC3464896,2013-01-16 11:20:44,22515642.0,CC BY
520501,oa_package/a1/ec/PMC3464899.tar.gz,Retrovirology. 2012 May 31; 9:47,PMC3464899,2013-01-16 11:20:44,22651890.0,CC BY
520502,oa_package/e3/ff/PMC3464900.tar.gz,BMC Syst Biol. 2012 Jun 15; 6:69,PMC3464900,2014-03-30 16:17:16,22703599.0,CC BY
520504,oa_package/d1/80/PMC3464902.tar.gz,BMC Psychiatry. 2012 Jul 23; 12:86,PMC3464902,2013-03-28 10:49:24,22824367.0,CC BY
520507,oa_package/23/c9/PMC3464922.tar.gz,BMC Geriatr. 2012 Apr 30; 12:19,PMC3464922,2013-03-28 10:49:24,22545816.0,CC BY
520516,oa_package/b4/8d/PMC3464931.tar.gz,Reprod Biol Endocrinol. 2012 Aug 6; 10:55,PMC3464931,2012-10-05 20:21:36,22866896.0,CC BY
520517,oa_package/be/6d/PMC3464932.tar.gz,BMC Cancer. 2012 Aug 2; 12:334,PMC3464932,2014-12-18 10:40:39,22853049.0,CC BY
520518,oa_package/c7/a9/PMC3464933.tar.gz,Virol J. 2012 Jun 18; 9:120,PMC3464933,2013-01-16 11:20:44,22709603.0,CC BY
520522,oa_package/da/19/PMC3464937.tar.gz,BMC Pregnancy Childbirth. 2012 Jul 2; 12:63,PMC3464937,2013-03-28 10:49:24,22748068.0,CC BY
520526,oa_package/4d/67/PMC3464943.tar.gz,BMC Res Notes. 2012 Jun 8; 5:280,PMC3464943,2013-01-16 11:20:44,22682527.0,CC BY
520529,oa_package/e9/d9/PMC3464947.tar.gz,Int J Behav Nutr Phys Act. 2012 Jun 14; 9:73,PMC3464947,2013-01-16 11:20:44,22697280.0,CC BY
520530,oa_package/92/89/PMC3464950.tar.gz,Mol Cancer. 2012 Jun 26; 11:43,PMC3464950,2013-01-16 11:20:44,22731636.0,CC BY
520532,oa_package/b2/74/PMC3464956.tar.gz,Parasit Vectors. 2012 Apr 28; 5:86,PMC3464956,2014-03-30 16:18:15,22541138.0,CC BY
520533,oa_package/ff/dd/PMC3464958.tar.gz,Biomed Eng Online. 2012 Apr 30; 11:23,PMC3464958,2013-01-16 11:20:44,22545650.0,CC BY
520534,oa_package/6a/9f/PMC3464961.tar.gz,Part Fibre Toxicol. 2012 Jun 19; 9:21,PMC3464961,2014-02-10 00:00:44,22713210.0,CC BY
520535,oa_package/57/fc/PMC3464963.tar.gz,Radiat Oncol. 2012 May 3; 7:67,PMC3464963,2013-01-16 11:20:44,22553982.0,CC BY
520536,oa_package/89/4d/PMC3464964.tar.gz,Radiat Oncol. 2012 Jul 24; 7:115,PMC3464964,2013-01-16 11:20:44,22828013.0,CC BY
520538,oa_package/97/68/PMC3464966.tar.gz,BMC Infect Dis. 2012 May 10; 12:110,PMC3464966,2013-03-28 10:49:24,22574722.0,CC BY
520539,oa_package/00/cd/PMC3464967.tar.gz,Health Qual Life Outcomes. 2012 May 6; 10:46,PMC3464967,2012-10-05 20:21:36,22559816.0,CC BY
520540,oa_package/62/80/PMC3464968.tar.gz,Retrovirology. 2012 May 9; 9:40,PMC3464968,2013-01-16 11:20:44,22571771.0,CC BY
520543,oa_package/6d/34/PMC3464982.tar.gz,BMC Pediatr. 2012 Jun 15; 12:73,PMC3464982,2013-01-16 11:20:44,22703448.0,CC BY
520544,oa_package/22/4e/PMC3464983.tar.gz,Int J Oral Sci. 2012 Sep 15; 4(3):157-160,PMC3464983,2012-10-05 20:21:36,22699265.0,CC BY-NC-ND
520549,oa_package/0e/ac/PMC3464988.tar.gz,Int J Oral Sci. 2012 Sep 20; 4(3):152-156,PMC3464988,2013-05-18 17:37:30,22814875.0,CC BY-NC-ND
520550,oa_package/80/06/PMC3464989.tar.gz,Int J Oral Sci. 2012 Sep 27; 4(3):161-165,PMC3464989,2013-01-16 11:20:44,22836759.0,CC BY-NC-ND
520571,oa_package/88/45/PMC3465010.tar.gz,Int J Oral Sci. 2012 Sep 15; 4(3):166-169,PMC3465010,2012-10-05 20:21:36,22699262.0,CC BY-NC-SA
520573,oa_package/46/88/PMC3465012.tar.gz,Orphanet J Rare Dis. 2012 Jun 7; 7:36,PMC3465012,2014-12-18 10:40:46,22676771.0,CC BY
520579,oa_package/10/da/PMC3465101.tar.gz,J Antimicrob Chemother. 2012 Sep 11; 67(9):2213-2221,PMC3465101,2013-03-28 10:49:26,22687893.0,CC BY-NC
520640,oa_package/cb/7b/PMC3465176.tar.gz,Malar J. 2012 May 21; 11:170,PMC3465176,2013-01-16 11:20:44,22607348.0,CC BY
520643,oa_package/d3/a1/PMC3465179.tar.gz,BMC Health Serv Res. 2012 Jul 2; 12:182,PMC3465179,2013-01-16 11:20:44,22747971.0,CC BY
520644,oa_package/96/0f/PMC3465180.tar.gz,BMC Health Serv Res. 2012 Aug 8; 12:243,PMC3465180,2016-02-17 11:28:51,22873828.0,CC BY
520646,oa_package/d0/b5/PMC3465182.tar.gz,BMC Med Inform Decis Mak. 2012 Aug 9; 12:89,PMC3465182,2015-12-17 14:34:04,22873796.0,CC BY
520647,oa_package/ab/b0/PMC3465183.tar.gz,Malar J. 2012 Jul 6; 11:224,PMC3465183,2013-01-16 11:20:44,22770130.0,CC BY
520649,oa_package/d6/3c/PMC3465185.tar.gz,BMC Cancer. 2012 Jun 21; 12:265,PMC3465185,2013-01-16 11:20:44,22721276.0,CC BY
520650,oa_package/1c/f1/PMC3465186.tar.gz,Implement Sci. 2012 Jun 15; 7:55,PMC3465186,2013-03-28 10:49:27,22704251.0,CC BY
520653,oa_package/bc/21/PMC3465189.tar.gz,BMC Genet. 2012 Jun 13; 13:45,PMC3465189,2013-01-16 11:20:44,22694765.0,CC BY
520656,oa_package/03/fd/PMC3465192.tar.gz,BMC Pediatr. 2012 Jun 14; 12:71,PMC3465192,2013-01-16 11:20:44,22697218.0,CC BY
520658,oa_package/45/2f/PMC3465194.tar.gz,Microb Cell Fact. 2012 Jul 25; 11:96,PMC3465194,2014-03-30 16:20:59,22830315.0,CC BY
520659,oa_package/0b/74/PMC3465195.tar.gz,Microb Cell Fact. 2012 Aug 3; 11:100,PMC3465195,2013-01-16 11:20:44,22863452.0,CC BY
520660,oa_package/33/59/PMC3465196.tar.gz,BMC Genet. 2012 Apr 20; 13:28,PMC3465196,2013-01-16 11:20:44,22520864.0,CC BY
520662,oa_package/77/85/PMC3465198.tar.gz,BMC Neurol. 2012 Jun 15; 12:37,PMC3465198,2013-01-16 11:20:44,22702891.0,CC BY
520674,oa_package/9d/75/PMC3465210.tar.gz,BMC Cell Biol. 2012 Aug 7; 13:21,PMC3465210,2014-04-15 18:53:08,22870983.0,CC BY
520680,oa_package/76/b3/PMC3465216.tar.gz,BMC Health Serv Res. 2012 Jun 11; 12:154,PMC3465216,2013-01-16 11:20:44,22686475.0,CC BY
520684,oa_package/69/42/PMC3465220.tar.gz,BMC Pediatr. 2012 Aug 7; 12:117,PMC3465220,2013-01-16 11:20:44,22871230.0,CC BY
520696,oa_package/a2/b7/PMC3465232.tar.gz,Biomed Eng Online. 2012 Jul 9; 11:36,PMC3465232,2012-10-10 20:21:13,22776032.0,CC BY
520699,oa_package/05/5b/PMC3465235.tar.gz,Implement Sci. 2012 Apr 24; 7:36,PMC3465235,2013-01-16 11:20:44,22531641.0,CC BY
520848,oa_package/cd/a3/PMC3465557.tar.gz,Neuropharmacology. 2012 Nov; 63(6):1127-1139,PMC3465557,2016-03-03 09:20:06,22828636.0,CC BY
520851,oa_package/e1/2d/PMC3465560.tar.gz,J Mol Biol. 2012 Oct 12; 423(1):63-78,PMC3465560,2015-08-26 11:21:49,22750730.0,CC BY
520856,oa_package/48/bb/PMC3465630.tar.gz,J Invest Dermatol. 2012 Dec 5; 132(12):2681-2690,PMC3465630,2016-02-09 05:34:44,22763785.0,NO-CC CODE
520859,oa_package/2a/c3/PMC3465644.tar.gz,J Invest Dermatol. 2012 Dec 5; 132(12):2770-2779,PMC3465644,2016-02-03 19:25:26,22763789.0,NO-CC CODE
520890,oa_package/c6/ad/PMC3465776.tar.gz,Echocardiography. 2012 Sep 29; 29(8):927-932,PMC3465776,2012-10-09 20:21:06,22640222.0,CC BY
520894,oa_package/fe/dd/PMC3465781.tar.gz,Cell Microbiol. 2012 Aug 14; 14(8):1299-1317,PMC3465781,2014-02-10 00:05:05,22486861.0,CC BY
520898,oa_package/61/c7/PMC3465787.tar.gz,Cell Microbiol. 2012 Sep 5; 14(9):1319-1335,PMC3465787,2013-01-16 11:20:44,22587014.0,CC BY
520901,oa_package/0c/22/PMC3465790.tar.gz,Cancer. 2012 Sep 15; 118(18):4619-4626,PMC3465790,2013-01-16 11:20:44,22253020.0,CC BY
520905,oa_package/f4/0c/PMC3465795.tar.gz,Hum Mutat. 2012 Sep 11; 33(9):1340-1344,PMC3465795,2013-01-16 11:20:44,22581678.0,CC BY
520907,oa_package/af/e0/PMC3465797.tar.gz,J Bone Miner Res. 2012 Sep 10; 27(9):1887-1895,PMC3465797,2012-10-16 11:36:49,22492557.0,CC BY
520908,oa_package/c8/7e/PMC3465798.tar.gz,Wiley Interdiscip Rev Syst Biol Med. 2012 Sep 19; 4(5):497-507,PMC3465798,2013-01-16 11:20:44,22714995.0,CC BY
520910,oa_package/41/be/PMC3465800.tar.gz,Mol Microbiol. 2012 Aug 12; 85(3):513-534,PMC3465800,2012-10-09 20:21:06,22676716.0,CC BY
520911,oa_package/41/d8/PMC3465801.tar.gz,Stem Cells. 2012 Sep 21; 30(9):1971-1984,PMC3465801,2012-10-17 11:55:17,22730231.0,CC BY
520913,oa_package/c8/d0/PMC3465803.tar.gz,Transfusion. 2012 Sep; 52(9):1999-2006,PMC3465803,2014-04-15 18:55:45,22313146.0,CC BY
520915,oa_package/fa/b3/PMC3465806.tar.gz,Int J Clin Pract. 2012 Sep; 66(9):874-882,PMC3465806,2013-01-16 11:20:44,22784308.0,CC BY
520940,oa_package/a2/d4/PMC3465834.tar.gz,J Epidemiol Community Health. 2012 Nov; 66(11):1025-1029,PMC3465834,2012-10-09 20:21:06,22412153.0,CC BY-NC
520941,oa_package/1b/ec/PMC3465835.tar.gz,J Epidemiol Community Health. 2012 Nov 4; 66(11):1011-1016,PMC3465835,2014-12-18 10:40:57,22495771.0,CC BY-NC
520942,oa_package/52/be/PMC3465836.tar.gz,J Epidemiol Community Health. 2012 Nov 20; 66(11):1071-1078,PMC3465836,2014-12-18 10:41:04,22268128.0,CC BY-NC
520943,oa_package/01/9f/PMC3465837.tar.gz,J Epidemiol Community Health. 2012 Nov 27; 66(11):982-989,PMC3465837,2013-01-16 11:20:44,22544918.0,CC BY-NC
520955,oa_package/7e/51/PMC3465856.tar.gz,Ann Rheum Dis. 2012 Nov 14; 71(11):1796-1802,PMC3465856,2013-01-16 11:20:44,22492783.0,CC BY-NC
520956,oa_package/3e/7c/PMC3465857.tar.gz,Ann Rheum Dis. 2012 Nov 11; 71(11):1833-1838,PMC3465857,2013-01-16 11:20:44,22550315.0,CC BY-NC
520957,oa_package/07/bd/PMC3465859.tar.gz,Ann Rheum Dis. 2012 Nov 31; 71(11):1771-1782,PMC3465859,2013-01-16 11:20:44,22851469.0,CC BY-NC
521061,oa_package/da/33/PMC3465988.tar.gz,Biochem J. 2012 Nov 1; 447(Pt 3):353-361,PMC3465988,2012-10-12 20:21:17,22849378.0,CC BY-NC
521080,oa_package/03/9a/PMC3466091.tar.gz,Cancer Gene Ther. 2012 Aug 25; 19(8):523-529,PMC3466091,2016-02-04 10:37:42,22627392.0,NO-CC CODE
521091,oa_package/fa/25/PMC3466124.tar.gz,Int J Behav Nutr Phys Act. 2012 Jun 7; 9:67,PMC3466124,2013-01-16 11:20:44,22676203.0,CC BY
521098,oa_package/69/4f/PMC3466131.tar.gz,BMC Cancer. 2012 Jun 29; 12:271,PMC3466131,2012-10-08 20:21:19,22748098.0,CC BY
521105,oa_package/b2/2e/PMC3466138.tar.gz,Biomed Eng Online. 2012 Jul 19; 11:39,PMC3466138,2014-02-08 08:46:43,22812644.0,CC BY
521108,oa_package/0e/b9/PMC3466141.tar.gz,BMC Med Res Methodol. 2012 May 2; 12:63,PMC3466141,2014-03-30 16:28:54,22551236.0,CC BY
521112,oa_package/6a/20/PMC3466145.tar.gz,Biomed Eng Online. 2012 Aug 6; 11:45,PMC3466145,2013-01-16 11:20:44,22866980.0,CC BY
521117,oa_package/62/bd/PMC3466150.tar.gz,J Cardiothorac Surg. 2012 Apr 17; 7:33,PMC3466150,2012-10-08 20:21:19,22510543.0,CC BY
521122,oa_package/89/61/PMC3466155.tar.gz,BMC Cancer. 2012 Jul 17; 12:293,PMC3466155,2013-01-16 11:20:44,22804960.0,CC BY
521124,oa_package/7a/c2/PMC3466157.tar.gz,Implement Sci. 2012 May 16; 7:44,PMC3466157,2013-03-28 10:49:43,22591638.0,CC BY
521291,oa_package/69/4f/PMC3466406.tar.gz,FEBS J. 2012 Sep; 279(18):3290-3313,PMC3466406,2013-01-16 11:20:44,22443451.0,CC BY
521294,oa_package/cb/eb/PMC3466409.tar.gz,Ecol Lett. 2012 Oct 19; 15(10):1083-1094,PMC3466409,2014-12-18 10:41:24,22809422.0,CC BY
521297,oa_package/83/65/PMC3466412.tar.gz,Liver Int. 2012 Oct 19; 32(9):1434-1442,PMC3466412,2012-10-11 20:21:20,22712520.0,CC BY
521300,oa_package/33/13/PMC3466415.tar.gz,Liver Int. 2012 Oct 11; 32(9):1382-1390,PMC3466415,2013-01-16 11:20:44,22681639.0,CC BY
521320,oa_package/60/09/PMC3466442.tar.gz,J Nanobiotechnology. 2012 Jun 22; 10:26,PMC3466442,2013-03-28 10:49:46,22726242.0,CC BY
521516,oa_package/00/97/PMC3467031.tar.gz,Nucleic Acids Res. 2012 Oct 3; 40(18):9073-9088,PMC3467031,2013-01-16 14:04:49,22761406.0,CC BY-NC
521517,oa_package/1d/90/PMC3467032.tar.gz,Nucleic Acids Res. 2012 Oct 31; 40(18):e138,PMC3467032,2013-01-16 11:20:44,22661582.0,CC BY-NC
521518,oa_package/86/fb/PMC3467033.tar.gz,Nucleic Acids Res. 2012 Oct 30; 40(18):e137,PMC3467033,2012-10-10 20:21:13,22649055.0,CC BY-NC
521519,oa_package/b1/22/PMC3467034.tar.gz,Nucleic Acids Res. 2012 Oct 18; 40(18):e141,PMC3467034,2014-02-08 09:03:13,22718978.0,CC BY-NC
521520,oa_package/cf/a8/PMC3467035.tar.gz,Nucleic Acids Res. 2012 Oct 8; 40(18):e139,PMC3467035,2013-03-28 10:49:53,22684628.0,CC BY-NC
521521,oa_package/ba/a5/PMC3467036.tar.gz,Nucleic Acids Res. 2012 Oct 16; 40(18):e140,PMC3467036,2012-10-10 20:21:13,22705793.0,CC BY-NC
521522,oa_package/65/58/PMC3467037.tar.gz,Nucleic Acids Res. 2012 Oct 18; 40(18):e142,PMC3467037,2012-10-10 20:21:13,22718979.0,CC BY-NC
521523,oa_package/14/8f/PMC3467038.tar.gz,Nucleic Acids Res. 2012 Oct 11; 40(18):8783-8792,PMC3467038,2013-01-16 11:20:44,22790985.0,CC BY-NC
521524,oa_package/86/92/PMC3467039.tar.gz,Nucleic Acids Res. 2012 Oct 25; 40(18):e144,PMC3467039,2013-01-16 11:20:44,22735698.0,CC BY-NC
521525,oa_package/b4/29/PMC3467040.tar.gz,Nucleic Acids Res. 2012 Oct 11; 40(18):8803-8817,PMC3467040,2013-01-16 11:20:44,22790986.0,CC BY-NC
521526,oa_package/17/78/PMC3467041.tar.gz,Nucleic Acids Res. 2012 Oct 22; 40(18):e143,PMC3467041,2012-10-10 20:21:13,22730301.0,CC BY-NC
521527,oa_package/f3/f1/PMC3467042.tar.gz,Nucleic Acids Res. 2012 Oct 2; 40(18):9308-9318,PMC3467042,2013-01-16 11:20:44,22761404.0,CC BY-NC
521528,oa_package/91/b1/PMC3467043.tar.gz,Nucleic Acids Res. 2012 Oct 25; 40(18):e145,PMC3467043,2013-05-18 17:39:18,22735696.0,CC BY-NC
521529,oa_package/be/c6/PMC3467044.tar.gz,Nucleic Acids Res. 2012 Oct 5; 40(18):9021-9035,PMC3467044,2013-01-16 11:20:44,22772991.0,CC BY-NC
521530,oa_package/21/7b/PMC3467045.tar.gz,Nucleic Acids Res. 2012 Oct 5; 40(18):8893-8904,PMC3467045,2013-01-16 11:20:44,22772987.0,CC BY-NC
521531,oa_package/4e/c1/PMC3467046.tar.gz,Nucleic Acids Res. 2012 Oct 13; 40(18):8835-8848,PMC3467046,2012-10-10 20:21:13,22798493.0,CC BY-NC
521532,oa_package/fd/70/PMC3467047.tar.gz,Nucleic Acids Res. 2012 Oct 5; 40(18):8905-8916,PMC3467047,2013-01-16 11:20:44,22772985.0,CC BY-NC
521533,oa_package/b4/19/PMC3467048.tar.gz,Nucleic Acids Res. 2012 Oct 10; 40(18):8793-8802,PMC3467048,2012-10-10 20:21:13,22784859.0,CC BY-NC
521534,oa_package/19/1e/PMC3467049.tar.gz,Nucleic Acids Res. 2012 Oct 5; 40(18):9115-9124,PMC3467049,2013-01-16 11:20:44,22772986.0,CC BY-NC
521535,oa_package/00/18/PMC3467050.tar.gz,Nucleic Acids Res. 2012 Oct 11; 40(18):9244-9254,PMC3467050,2013-01-16 11:20:44,22790982.0,CC BY-NC
521536,oa_package/02/b4/PMC3467051.tar.gz,Nucleic Acids Res. 2012 Oct 5; 40(18):9193-9205,PMC3467051,2013-01-16 11:20:44,22772988.0,CC BY-NC
521537,oa_package/32/b6/PMC3467052.tar.gz,Nucleic Acids Res. 2012 Oct 11; 40(18):8917-8926,PMC3467052,2012-10-10 20:21:13,22790983.0,CC BY-NC
521538,oa_package/99/64/PMC3467053.tar.gz,Nucleic Acids Res. 2012 Oct 5; 40(18):9089-9101,PMC3467053,2012-10-10 20:21:13,22772983.0,CC BY-NC
521539,oa_package/39/ce/PMC3467054.tar.gz,Nucleic Acids Res. 2012 Oct 5; 40(18):9125-9138,PMC3467054,2013-01-16 11:20:44,22772984.0,CC BY-NC
